Run Date: 2/12/2023 12:23:33 AM
CDM Date Stamp: 9/23/2022

Procedure Code,Description,Price Tier,Revenue Code,CPT HCPCS Code,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge
125,OTHER DISORDERS OF THE EYE WITHOUT MCC,Inpatient,NA,125,NA,NA,47701.9860,47701.99,,
139,SALIVARY GLAND PROCEDURES,Inpatient,NA,139,NA,NA,95904.0200,95904.02,,
140,MAJOR HEAD AND NECK PROCEDURES WITH MCC,Inpatient,NA,140,NA,NA,307939.9150,307939.92,,
141,MAJOR HEAD AND NECK PROCEDURES WITH CC,Inpatient,NA,141,NA,NA,130008.6020,130008.60,,
142,MAJOR HEAD AND NECK PROCEDURES WITHOUT CC/MCC,Inpatient,NA,142,NA,NA,115701.6591,115701.66,,
143,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH MCC",Inpatient,NA,143,NA,NA,659681.3000,659681.30,,
144,"OTHER EAR, NOSE, MOUTH AND THROAT O.R. PROCEDURES WITH CC",Inpatient,NA,144,NA,NA,67971.2800,67971.28,,
149,DYSEQUILIBRIUM,Inpatient,NA,149,NA,NA,81663.6690,81663.67,,
151,EPISTAXIS WITHOUT MCC,Inpatient,NA,151,NA,NA,20756.4800,20756.48,,
152,OTITIS MEDIA AND URI WITH MCC,Inpatient,NA,152,NA,NA,52147.3500,52147.35,,
153,OTITIS MEDIA AND URI WITHOUT MCC,Inpatient,NA,153,NA,NA,37016.3760,37016.38,,
154,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH MCC",Inpatient,NA,154,NA,NA,139027.7050,139027.71,,
155,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITH CC",Inpatient,NA,155,NA,NA,56500.3800,56500.38,,
156,"OTHER EAR, NOSE, MOUTH AND THROAT DIAGNOSES WITHOUT CC/MCC",Inpatient,NA,156,NA,NA,17591.2150,17591.22,,
157,DENTAL AND ORAL DISEASES WITH MCC,Inpatient,NA,157,NA,NA,94431.5500,94431.55,,
158,DENTAL AND ORAL DISEASES WITH CC,Inpatient,NA,158,NA,NA,57044.2377,57044.24,,
159,DENTAL AND ORAL DISEASES WITHOUT CC/MCC,Inpatient,NA,159,NA,NA,98794.8330,98794.83,,
163,MAJOR CHEST PROCEDURES WITH MCC,Inpatient,NA,163,NA,NA,278405.4800,278405.48,,
164,MAJOR CHEST PROCEDURES WITH CC,Inpatient,NA,164,NA,NA,271012.2290,271012.23,,
165,MAJOR CHEST PROCEDURES WITHOUT CC/MCC,Inpatient,NA,165,NA,NA,266509.3450,266509.35,,
167,OTHER RESPIRATORY SYSTEM O.R. PROCEDURES WITH CC,Inpatient,NA,167,NA,NA,152460.1350,152460.14,,
175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,Inpatient,NA,175,NA,NA,225689.9691,225689.97,,
176,PULMONARY EMBOLISM WITHOUT MCC,Inpatient,NA,176,NA,NA,59381.9036,59381.90,,
177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,Inpatient,NA,177,NA,NA,179346.3094,179346.31,,
178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,Inpatient,NA,178,NA,NA,71856.1272,71856.13,,
179,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITHOUT CC/MCC,Inpatient,NA,179,NA,NA,94833.0743,94833.07,,
180,RESPIRATORY NEOPLASMS WITH MCC,Inpatient,NA,180,NA,NA,76202.8850,76202.89,,
181,RESPIRATORY NEOPLASMS WITH CC,Inpatient,NA,181,NA,NA,57157.2600,57157.26,,
184,MAJOR CHEST TRAUMA WITH CC,Inpatient,NA,184,NA,NA,123092.7675,123092.77,,
185,MAJOR CHEST TRAUMA WITHOUT CC/MCC,Inpatient,NA,185,NA,NA,75672.5700,75672.57,,
186,PLEURAL EFFUSION WITH MCC,Inpatient,NA,186,NA,NA,197109.6723,197109.67,,
187,PLEURAL EFFUSION WITH CC,Inpatient,NA,187,NA,NA,83647.2250,83647.23,,
189,PULMONARY EDEMA AND RESPIRATORY FAILURE,Inpatient,NA,189,NA,NA,115246.7182,115246.72,,
190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,Inpatient,NA,190,NA,NA,101885.8421,101885.84,,
191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,Inpatient,NA,191,NA,NA,66497.8145,66497.81,,
192,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITHOUT CC/MCC,Inpatient,NA,192,NA,NA,43438.2580,43438.26,,
193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,Inpatient,NA,193,NA,NA,110945.5692,110945.57,,
194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,Inpatient,NA,194,NA,NA,63861.4621,63861.46,,
195,SIMPLE PNEUMONIA AND PLEURISY WITHOUT CC/MCC,Inpatient,NA,195,NA,NA,65413.0363,65413.04,,
198,INTERSTITIAL LUNG DISEASE WITHOUT CC/MCC,Inpatient,NA,198,NA,NA,57579.4500,57579.45,,
199,PNEUMOTHORAX WITH MCC,Inpatient,NA,199,NA,NA,182616.6055,182616.61,,
200,PNEUMOTHORAX WITH CC,Inpatient,NA,200,NA,NA,109965.7272,109965.73,,
201,PNEUMOTHORAX WITHOUT CC/MCC,Inpatient,NA,201,NA,NA,37402.8196,37402.82,,
202,BRONCHITIS AND ASTHMA WITH CC/MCC,Inpatient,NA,202,NA,NA,47093.4908,47093.49,,
203,BRONCHITIS AND ASTHMA WITHOUT CC/MCC,Inpatient,NA,203,NA,NA,30629.7393,30629.74,,
204,RESPIRATORY SIGNS AND SYMPTOMS,Inpatient,NA,204,NA,NA,68395.5520,68395.55,,
205,OTHER RESPIRATORY SYSTEM DIAGNOSES WITH MCC,Inpatient,NA,205,NA,NA,138789.2925,138789.29,,
206,OTHER RESPIRATORY SYSTEM DIAGNOSES WITHOUT MCC,Inpatient,NA,206,NA,NA,48787.4846,48787.48,,
207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,Inpatient,NA,207,NA,NA,339427.7100,339427.71,,
208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,Inpatient,NA,208,NA,NA,160224.8236,160224.82,,
227,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT CARDIAC CATHETERIZATION WITHOUT MCC,Inpatient,NA,227,NA,NA,158384.4800,158384.48,,
239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,Inpatient,NA,239,NA,NA,302991.0990,302991.10,,
240,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH CC,Inpatient,NA,240,NA,NA,70908.3300,70908.33,,
241,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITHOUT CC/MCC,Inpatient,NA,241,NA,NA,91879.8200,91879.82,,
242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,Inpatient,NA,242,NA,NA,212577.3890,212577.39,,
243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,Inpatient,NA,243,NA,NA,91115.2050,91115.21,,
252,OTHER VASCULAR PROCEDURES WITH MCC,Inpatient,NA,252,NA,NA,215745.6247,215745.62,,
253,OTHER VASCULAR PROCEDURES WITH CC,Inpatient,NA,253,NA,NA,188763.1473,188763.15,,
254,OTHER VASCULAR PROCEDURES WITHOUT CC/MCC,Inpatient,NA,254,NA,NA,112084.5150,112084.52,,
256,UPPER LIMB AND TOE AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS WITH CC,Inpatient,NA,256,NA,NA,130385.5500,130385.55,,
259,CARDIAC PACEMAKER DEVICE REPLACEMENT WITHOUT MCC,Inpatient,NA,259,NA,NA,93931.9250,93931.93,,
261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,Inpatient,NA,261,NA,NA,99610.5100,99610.51,,
262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,Inpatient,NA,262,NA,NA,67926.6700,67926.67,,
263,VEIN LIGATION AND STRIPPING,Inpatient,NA,263,NA,NA,324530.5200,324530.52,,
264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,Inpatient,NA,264,NA,NA,122551.4975,122551.50,,
270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,Inpatient,NA,270,NA,NA,521144.3289,521144.33,,
271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,Inpatient,NA,271,NA,NA,230481.2257,230481.23,,
272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,Inpatient,NA,272,NA,NA,238085.9250,238085.93,,
280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",Inpatient,NA,280,NA,NA,52161.1451,52161.15,,
281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",Inpatient,NA,281,NA,NA,62118.7296,62118.73,,
282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",Inpatient,NA,282,NA,NA,50027.0734,50027.07,,
288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,Inpatient,NA,288,NA,NA,65842.0800,65842.08,,
291,HEART FAILURE AND SHOCK WITH MCC,Inpatient,NA,291,NA,NA,104603.4166,104603.42,,
292,HEART FAILURE AND SHOCK WITH CC,Inpatient,NA,292,NA,NA,62379.0546,62379.05,,
293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,Inpatient,NA,293,NA,NA,35520.5690,35520.57,,
295,DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC,Inpatient,NA,295,NA,NA,37827.5600,37827.56,,
299,PERIPHERAL VASCULAR DISORDERS WITH MCC,Inpatient,NA,299,NA,NA,209919.9408,209919.94,,
300,PERIPHERAL VASCULAR DISORDERS WITH CC,Inpatient,NA,300,NA,NA,51249.0654,51249.07,,
301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,Inpatient,NA,301,NA,NA,28795.9400,28795.94,,
302,ATHEROSCLEROSIS WITH MCC,Inpatient,NA,302,NA,NA,65553.7000,65553.70,,
303,ATHEROSCLEROSIS WITHOUT MCC,Inpatient,NA,303,NA,NA,53397.1105,53397.11,,
304,HYPERTENSION WITH MCC,Inpatient,NA,304,NA,NA,80857.9864,80857.99,,
305,HYPERTENSION WITHOUT MCC,Inpatient,NA,305,NA,NA,53713.0915,53713.09,,
306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,Inpatient,NA,306,NA,NA,141609.5000,141609.50,,
307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,Inpatient,NA,307,NA,NA,32673.5550,32673.56,,
308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,Inpatient,NA,308,NA,NA,82828.0255,82828.03,,
309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,Inpatient,NA,309,NA,NA,77278.3553,77278.36,,
310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,Inpatient,NA,310,NA,NA,45667.0414,45667.04,,
311,ANGINA PECTORIS,Inpatient,NA,311,NA,NA,37202.3969,37202.40,,
312,SYNCOPE AND COLLAPSE,Inpatient,NA,312,NA,NA,72209.6807,72209.68,,
313,CHEST PAIN,Inpatient,NA,313,NA,NA,49176.0725,49176.07,,
314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,Inpatient,NA,314,NA,NA,122539.0170,122539.02,,
315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,Inpatient,NA,315,NA,NA,45796.2689,45796.27,,
316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,Inpatient,NA,316,NA,NA,30890.3494,30890.35,,
326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",Inpatient,NA,326,NA,NA,604478.5286,604478.53,,
327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",Inpatient,NA,327,NA,NA,132988.3800,132988.38,,
328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",Inpatient,NA,328,NA,NA,126826.3756,126826.38,,
329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,Inpatient,NA,329,NA,NA,263853.2653,263853.27,,
330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,Inpatient,NA,330,NA,NA,171563.3262,171563.33,,
331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,Inpatient,NA,331,NA,NA,116555.3586,116555.36,,
335,PERITONEAL ADHESIOLYSIS WITH MCC,Inpatient,NA,335,NA,NA,331782.8100,331782.81,,
336,PERITONEAL ADHESIOLYSIS WITH CC,Inpatient,NA,336,NA,NA,100500.8700,100500.87,,
337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,Inpatient,NA,337,NA,NA,129922.1593,129922.16,,
338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,Inpatient,NA,338,NA,NA,88635.4361,88635.44,,
339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,Inpatient,NA,339,NA,NA,95964.6229,95964.62,,
340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,Inpatient,NA,340,NA,NA,79689.4942,79689.49,,
341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,Inpatient,NA,341,NA,NA,70323.8450,70323.85,,
342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,Inpatient,NA,342,NA,NA,71698.7710,71698.77,,
343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,Inpatient,NA,343,NA,NA,53105.6768,53105.68,,
345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,Inpatient,NA,345,NA,NA,131664.7600,131664.76,,
346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,Inpatient,NA,346,NA,NA,56684.4000,56684.40,,
348,ANAL AND STOMAL PROCEDURES WITH CC,Inpatient,NA,348,NA,NA,276687.6000,276687.60,,
351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,Inpatient,NA,351,NA,NA,61292.7900,61292.79,,
353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,Inpatient,NA,353,NA,NA,490006.0450,490006.05,,
354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,Inpatient,NA,354,NA,NA,90197.4250,90197.43,,
355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,Inpatient,NA,355,NA,NA,65261.2500,65261.25,,
356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,Inpatient,NA,356,NA,NA,180322.5400,180322.54,,
357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,Inpatient,NA,357,NA,NA,193947.3400,193947.34,,
358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,Inpatient,NA,358,NA,NA,86571.2000,86571.20,,
368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,Inpatient,NA,368,NA,NA,56460.9350,56460.94,,
369,MAJOR ESOPHAGEAL DISORDERS WITH CC,Inpatient,NA,369,NA,NA,61077.9820,61077.98,,
371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,Inpatient,NA,371,NA,NA,165194.7759,165194.78,,
372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,Inpatient,NA,372,NA,NA,65353.6999,65353.70,,
373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,Inpatient,NA,373,NA,NA,46823.6563,46823.66,,
374,DIGESTIVE MALIGNANCY WITH MCC,Inpatient,NA,374,NA,NA,92463.6300,92463.63,,
375,DIGESTIVE MALIGNANCY WITH CC,Inpatient,NA,375,NA,NA,114951.1600,114951.16,,
376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,Inpatient,NA,376,NA,NA,24109.0200,24109.02,,
377,GASTROINTESTINAL HEMORRHAGE WITH MCC,Inpatient,NA,377,NA,NA,140296.3365,140296.34,,
378,GASTROINTESTINAL HEMORRHAGE WITH CC,Inpatient,NA,378,NA,NA,88422.9462,88422.95,,
379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,Inpatient,NA,379,NA,NA,53736.9658,53736.97,,
380,COMPLICATED PEPTIC ULCER WITH MCC,Inpatient,NA,380,NA,NA,63309.7200,63309.72,,
381,COMPLICATED PEPTIC ULCER WITH CC,Inpatient,NA,381,NA,NA,64558.3300,64558.33,,
383,UNCOMPLICATED PEPTIC ULCER WITH MCC,Inpatient,NA,383,NA,NA,205961.8500,205961.85,,
384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,Inpatient,NA,384,NA,NA,55369.7560,55369.76,,
386,INFLAMMATORY BOWEL DISEASE WITH CC,Inpatient,NA,386,NA,NA,52221.4800,52221.48,,
387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,Inpatient,NA,387,NA,NA,51154.0050,51154.01,,
388,GASTROINTESTINAL OBSTRUCTION WITH MCC,Inpatient,NA,388,NA,NA,79118.9002,79118.90,,
389,GASTROINTESTINAL OBSTRUCTION WITH CC,Inpatient,NA,389,NA,NA,67876.3408,67876.34,,
390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,Inpatient,NA,390,NA,NA,45081.6305,45081.63,,
391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",Inpatient,NA,391,NA,NA,81439.3590,81439.36,,
392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",Inpatient,NA,392,NA,NA,51762.8936,51762.89,,
393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,Inpatient,NA,393,NA,NA,139405.2153,139405.22,,
394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,Inpatient,NA,394,NA,NA,88888.6933,88888.69,,
395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,Inpatient,NA,395,NA,NA,53118.1480,53118.15,,
405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",Inpatient,NA,405,NA,NA,167428.8800,167428.88,,
406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",Inpatient,NA,406,NA,NA,355485.4400,355485.44,,
408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC,Inpatient,NA,408,NA,NA,231699.1000,231699.10,,
414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,Inpatient,NA,414,NA,NA,138970.7600,138970.76,,
417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,Inpatient,NA,417,NA,NA,129459.0011,129459.00,,
418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,Inpatient,NA,418,NA,NA,90048.9826,90048.98,,
419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,Inpatient,NA,419,NA,NA,75794.5860,75794.59,,
424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,Inpatient,NA,424,NA,NA,69058.2500,69058.25,,
432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,Inpatient,NA,432,NA,NA,116129.0305,116129.03,,
433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,Inpatient,NA,433,NA,NA,80423.9195,80423.92,,
434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,Inpatient,NA,434,NA,NA,73337.5300,73337.53,,
435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,Inpatient,NA,435,NA,NA,87657.0400,87657.04,,
436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,Inpatient,NA,436,NA,NA,61915.5200,61915.52,,
438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,Inpatient,NA,438,NA,NA,85735.2335,85735.23,,
439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,Inpatient,NA,439,NA,NA,100399.0105,100399.01,,
440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,Inpatient,NA,440,NA,NA,42908.9267,42908.93,,
441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",Inpatient,NA,441,NA,NA,211676.1056,211676.11,,
442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",Inpatient,NA,442,NA,NA,80461.7064,80461.71,,
443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",Inpatient,NA,443,NA,NA,37517.8395,37517.84,,
444,DISORDERS OF THE BILIARY TRACT WITH MCC,Inpatient,NA,444,NA,NA,168610.1400,168610.14,,
445,DISORDERS OF THE BILIARY TRACT WITH CC,Inpatient,NA,445,NA,NA,82901.8550,82901.86,,
446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,Inpatient,NA,446,NA,NA,64903.3111,64903.31,,
454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,Inpatient,NA,454,NA,NA,759024.5600,759024.56,,
458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC",Inpatient,NA,458,NA,NA,424463.8900,424463.89,,
459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,Inpatient,NA,459,NA,NA,442025.7800,442025.78,,
460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,Inpatient,NA,460,NA,NA,343696.5287,343696.53,,
463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITH MCC,Inpatient,NA,463,NA,NA,874336.2200,874336.22,,
464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITH CC,Inpatient,NA,464,NA,NA,311548.3554,311548.36,,
466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,Inpatient,NA,466,NA,NA,180073.7900,180073.79,,
469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTAL ANKLE REPLACEMENT,Inpatient,NA,469,NA,NA,84342.4400,84342.44,,
470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,Inpatient,NA,470,NA,NA,107215.3074,107215.31,,
471,CERVICAL SPINAL FUSION WITH MCC,Inpatient,NA,471,NA,NA,225623.1300,225623.13,,
472,CERVICAL SPINAL FUSION WITH CC,Inpatient,NA,472,NA,NA,332248.5654,332248.57,,
473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,Inpatient,NA,473,NA,NA,210432.5989,210432.60,,
474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC,Inpatient,NA,474,NA,NA,235531.9000,235531.90,,
475,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH CC,Inpatient,NA,475,NA,NA,129038.2100,129038.21,,
477,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,Inpatient,NA,477,NA,NA,489718.3200,489718.32,,
478,BIOPSIES OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC,Inpatient,NA,478,NA,NA,139217.3891,139217.39,,
480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,Inpatient,NA,480,NA,NA,195987.5715,195987.57,,
481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,Inpatient,NA,481,NA,NA,147819.1742,147819.17,,
482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,Inpatient,NA,482,NA,NA,116943.6272,116943.63,,
483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,Inpatient,NA,483,NA,NA,233246.8491,233246.85,,
486,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITH CC,Inpatient,NA,486,NA,NA,165874.6800,165874.68,,
487,KNEE PROCEDURES WITH PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,Inpatient,NA,487,NA,NA,61080.8600,61080.86,,
488,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITH CC/MCC,Inpatient,NA,488,NA,NA,212873.0668,212873.07,,
489,KNEE PROCEDURES WITHOUT PRINCIPAL DIAGNOSIS OF INFECTION WITHOUT CC/MCC,Inpatient,NA,489,NA,NA,174232.9900,174232.99,,
492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC",Inpatient,NA,492,NA,NA,179513.0367,179513.04,,
493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",Inpatient,NA,493,NA,NA,180597.4396,180597.44,,
494,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC",Inpatient,NA,494,NA,NA,114644.7280,114644.73,,
495,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH MCC,Inpatient,NA,495,NA,NA,599472.2800,599472.28,,
496,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES EXCEPT HIP AND FEMUR WITH CC,Inpatient,NA,496,NA,NA,225665.7559,225665.76,,
498,LOCAL EXCISION AND REMOVAL OF INTERNAL FIXATION DEVICES OF HIP AND FEMUR WITH CC/MCC,Inpatient,NA,498,NA,NA,72929.4900,72929.49,,
500,SOFT TISSUE PROCEDURES WITH MCC,Inpatient,NA,500,NA,NA,154403.0020,154403.00,,
501,SOFT TISSUE PROCEDURES WITH CC,Inpatient,NA,501,NA,NA,118970.8962,118970.90,,
502,SOFT TISSUE PROCEDURES WITHOUT CC/MCC,Inpatient,NA,502,NA,NA,91843.8800,91843.88,,
503,FOOT PROCEDURES WITH MCC,Inpatient,NA,503,NA,NA,460821.3300,460821.33,,
504,FOOT PROCEDURES WITH CC,Inpatient,NA,504,NA,NA,218935.3375,218935.34,,
505,FOOT PROCEDURES WITHOUT CC/MCC,Inpatient,NA,505,NA,NA,117868.1128,117868.11,,
506,MAJOR THUMB OR JOINT PROCEDURES,Inpatient,NA,506,NA,NA,74621.0800,74621.08,,
507,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC,Inpatient,NA,507,NA,NA,319385.7900,319385.79,,
