,Charge Code,Description,CPT/HCPCS Code,Price
9042,51000740.0,Hc Excise Lesion Sclera,66130,11870.0
9043,51000741.0,Hc Iridotomy By Stab Incision Wo Transfix,66500,12554.0
9044,51000742.0,Hc Destr Cyst Or Lesion - Iris/ciliary Body,66770,3250.0
9045,51000743.0,Hc Unlisted Procedure Ant Seg Of Eye,66999,12554.0
9046,51000744.0,Hc Asp Vitreous Subretin Or Choroid Fluid,67015,12554.0
9047,51000745.0,Hc Replace Eye Fluid,67025,12554.0
9048,51000746.0,Hc Laser Surgery Eye Strands 1+ Stgs,67031,3250.0
9049,51000747.0,Hc Vitrect Mech Ppa W Fe Photocoag,67039,23837.0
9050,51000748.0,Hc Vitrect Mech Ppa W Ep Photocoag,67040,23837.0
9051,51000749.0,Hc Vitrect Mech Ppa W Ep Photocoag Bilateral,67040,23837.0
9052,51000750.0,Hc Repair Detached Retina Crtx,67101,12554.0
9053,51000751.0,Hc Repair Detached Retina Pc,67105,3250.0
9054,51000752.0,Hc Repair Detached Retina Pc Bilateral,67105,3250.0
9055,51000753.0,Hc Repair Retinal Detachm By Air Inj,67110,12554.0
9056,51000754.0,Hc Rem Impl Material Post Segm Eo,67120,12554.0
9057,51000755.0,Hc Dstrj Loclzd Les Retina 1+ Sess Crtx Dthrm,67208,1857.0
9058,51000756.0,Hc Treatment Of Choroid Lesion 1+ Sessions,67220,3250.0
9059,51000757.0,Hc Treatment Of Choroid Lesion 1+ Sessions Bilater,67220,3250.0
9060,51000758.0,Hc Destr Choroid Les W Opt,67221,3250.0
9061,51000759.0,Hc Destr Choroid Les W Opt Bilateral,67221,3250.0
9062,51000760.0,Hc Eye Photodynamic Ther Add-on,67225,3718.0
9063,51000761.0,Hc Unlisted Procedure Post Segment Eye,67299,12554.0
9064,51000762.0,Hc Unlisted Procedure Post Segment Eye Bilateral,67299,12554.0
9065,51000763.0,Hc Orbitotomy W Removal Of Fb,67413,11870.0
9066,51000764.0,Hc Destroy Lesion Of Lid Margin =<1 Cm,67850,5287.0
9067,51000765.0,Hc Repair Of Brow Ptosis,67900,11870.0
9068,51000766.0,Hc Repair Eyelid Defect W Suture Or Other,67901,11870.0
9069,51000767.0,Hc Repair Eyelid Defect W Autologous Fascial Sling,67902,19483.0
9070,51000768.0,Hc Rep Blepharopt Tlr/adv Internal,67903,11870.0
9071,51000769.0,Hc Rep Blepharopt Tlr/adv External,67904,11870.0
9072,51000770.0,Hc Rep Blepharoptosis W Resection,67908,11870.0
9073,51000771.0,Hc Repair Ectropion Suture,67914,11870.0
9074,51000772.0,Hc Repair Ectropion Thermocautery,67915,11870.0
9075,51000773.0,Hc Ectropian Rep Exc Tarsl Wdg,67916,11870.0
9076,51000774.0,Hc Repair Entropion Thermocautery,67922,11870.0
9077,51000775.0,Hc Rep Entropion Exc Tarsl Wdg,67923,11870.0
9078,51000776.0,Hc Extensive Rep Entropion,67924,11870.0
9079,51000777.0,Hc Canthoplasty,67950,11870.0
9080,51000778.0,Hc Exc&rep Of Eyelid To1/4 Lid Margin,67961,11870.0
9081,51000779.0,Hc Exc & Rep Of Eyelid > 1/4 Lid Margin,67966,11870.0
9082,51000780.0,Hc Reconstruction Of =< 2/3 Eyelid,67971,11870.0
9083,51000781.0,Hc Reconstr Eyelid Second Stage,67975,11870.0
9084,51000782.0,Hc Unlisted Procedure Eyelids,67999,1857.0
9085,51000783.0,Hc Excision Of Lesion Conjunctiva > 1cm,68115,11870.0
9086,51000784.0,Hc Destroy Lesion Conjunctiva,68135,11870.0
9087,51000785.0,Hc Conjunctivoplas W Conjunctiv Grft/exten,68320,11870.0
9088,51000786.0,Hc Conjunctivoplasty W Bmm Graft,68325,19483.0
9089,51000787.0,Hc Conjunctivopl W Graft Or Rearrangem,68326,19483.0
9090,51000788.0,Hc Conjunctivopl Recon Cul-de-sac W Bm,68328,11870.0
9091,51000789.0,Hc Plastic Repair Of Canaliculi,68700,11870.0
9092,51000790.0,Hc Nasolacr Probe W Tube/stent Insertion,68815,11870.0
9093,51000791.0,Hc Ophthalmic Biometry,92136,697.0
9094,51000792.0,Hc Ophthalmic Biometry Bilateral,92136,697.0
9095,51000793.0,Hc Ophthalmodynamometry,92260,211.0
9096,51000794.0,Hc Ophthalmodynamometry,92286,697.0
9097,51000795.0,Hc Ophthalmodynamometry Bilateral,92286,697.0
9098,51000796.0,Hc Unlisted Ophthalmology,92499,112.0
9099,51000797.0,Hc Unlisted Ophthalmology Bilateral,92499,112.0
9100,51000798.0,Hc Tenotomy Hip Abd/ext Open,27006,17179.0
9101,51000800.0,Hc Arterial Cath - Sampling Monitor-cutdown,36625,330.0
9102,51000801.0,Hc Patient Focused Hlth Risk Assmt,96160,218.0
9103,51000802.0,HC COMPLX CHRON CARE COORD W/O PT VST 1ST HR PER M,99487,500.0
9104,51000803.0,Hc Cmplx Chron Care Addl 30 Min,99489,135.0
9105,51000804.0,Hc Cl Tx Trauma Hip Disloc W Anesth,27252,8601.0
9106,51000805.0,Hc Fit Contact Lens Tx Ocular Surface Disease,92071,179.0
9107,51000806.0,Hc Fitting Contact Lens For Mngt Of Keratoconus,92072,568.0
9108,51000824.0,Hc Preventive Counseling Grp 30 Min,99411,72.0
9109,51000825.0,Hc Preventive Counseling Grp 60 Min,99412,118.0
9110,51000828.0,Hc Genetic Counseling Each 30 Min,96040,322.0
9111,51000829.0,Hc Osteopathic Manipulation 1-2 Body Regions,98925,163.0
9112,51000830.0,Hc Osteopathic Manipulation 3-4 Body Regions,98926,163.0
9113,51000831.0,Hc Osteopathic Manipulation 5-6 Body Regions,98927,163.0
9114,51000832.0,Hc Osteopathic Manipulation 7-8 Body Regions,98928,163.0
9115,51000833.0,Hc Osteopathic Manipulation 9-10 Body Regions,98929,163.0
9116,51000840.0,Hc Full Field Erg W/i&r,92273,1652.0
9117,51000841.0,Hc Multifocal Erg W/i&r,92274,890.0
9118,51000842.0,Hc Pattern Erg W/i&r,0509T,890.0
9119,51000843.0,Hc Application Of Paste Boot Bilateral,29580,1762.0
9120,51000844.0,Hc Nasopharyngoscopy W/endoscope Spx,92511,1074.0
9121,51000845.0,Hc Initial Preventive Medicine New Pt Age 18-39yrs,99385,617.0
9122,51000846.0,Hc Initial Preventive Medicine New Patient 40-64yr,99386,617.0
9123,51000847.0,HC CORE NDL BX LNG/MED PERQ,32408,9008.0
9124,51000848.0,HC INTRAVITREAL INJECTION BILATERAL,67028,1888.0
9125,51000849.0,HC HAIR REMOV ELECTROLYSIS EA 1/2 HR,51000849,3415.0
9126,51000854.0,HC REM THER MNTR 1ST SETUP&EDU,98975,768.0
9127,51000855.0,HC REM THER MNTR DEV SPLY RESP,98976,240.0
9128,51000856.0,HC REM THER MNTR DV SPLY MSCSKL,98977,240.0
9129,51000857.0,HC INTERROG DEV EVAL ISDSS IP,0685T,160.0
9130,51000858.0,HC THERAPEUTIC ULTRAFILTRATION,0692T,2564.0
9131,51000859.0,HC REM THER MNTR OL TECH SPRT,0702T,240.0
9132,51200001.0,Hc Apd Facility Dental Fee,,112.0
9133,51600001.0,Hc Express Care Mse Triage Only,99211,60.0
9134,51600002.0,Hc Urgent Care Triage Only,99211,60.0
9135,52100001.0,Hc Medical Services Eve/wkend/holiday,99051,0.0
9136,61000001.0,Hc Mri Temporomandibular Joi,70336,1510.0
9137,61000002.0,Hc Mri Orbit Face Nec Wo Con,70540,1510.0
9138,61000003.0,Hc Mri Orbit Face Nec W Con,70542,2526.0
9139,61000004.0,Hc Mri Orbit Face Nec W Wo,70543,2526.0
9140,61000005.0,Hc Mra Head Wo Con,70544,1510.0
9141,61000006.0,Hc Mra Head W Con,70545,2526.0
9142,61000007.0,Hc Mra Head W Wo Con,70546,2526.0
9143,61000008.0,Hc Mra Nec Wo Con,70547,1510.0
9144,61000009.0,Hc Mra Nec W Con,70548,2526.0
9145,61000010.0,Hc Mra Nec W Wo Con,70549,2526.0
9146,61000011.0,Hc Mri Chest Wo,71550,1510.0
9147,61000012.0,Hc Mri Chest W,71551,4530.0
9148,61000013.0,Hc Mri Chest W Wo,71552,2526.0
9149,61000014.0,Hc Mra Chest W Wo Con,C8911,2526.0
9150,61000015.0,Hc Mri Pelv Wo,72195,1510.0
9151,61000016.0,Hc Mri Pelv W,72196,2526.0
9152,61000017.0,Hc Mri Pelv W Wo,72197,2526.0
9153,61000018.0,Hc Mra Pelvis W Wo Con,C8920,2526.0
9154,61000019.0,Hc Mri Ext Upp No Jnt Wo Con,73218,1510.0
9155,61000020.0,Hc Mri Ext Upp No Jnt W Con,73219,2526.0
9156,61000021.0,Hc Mri Ext Upp No Jnt W Wo,73220,2526.0
9157,61000022.0,Hc Mri Ext Upp Jnt Wo Con,73221,1510.0
9158,61000023.0,Hc Mri Ext Upp Jnt W Con,73222,4530.0
9159,61000024.0,Hc Mri Ext Upp Jnt W Wo Con,73223,2526.0
9160,61000025.0,Hc Mra Upp Ext W Wo Con,C8936,2526.0
9161,61000026.0,Hc Mri Ext Low Wo Con,73718,1510.0
9162,61000027.0,Hc Mri Ext Low No Jnt W Con,73719,2526.0
9163,61000028.0,Hc Mri Ext Low W Wo Con,73720,2526.0
9164,61000029.0,Hc Mri Ext Low Jnt Wo Con,73721,1510.0
9165,61000030.0,Hc Mri Ext Low Jnt W Con,73722,4530.0
9166,61000031.0,Hc Mri Ext Low Jnt W Wo Con,73723,2526.0
9167,61000032.0,Hc Mra Lower Ext W Wo Con,C8914,2526.0
9168,61000033.0,Hc Mri Abd Wo,74181,1510.0
9169,61000034.0,Hc Mri Abd W,74182,2526.0
9170,61000035.0,Hc Mri Abd W Wo,74183,2526.0
9171,61000036.0,Hc Mra Abdomen W Wo Con,C8902,2526.0
9172,61000037.0,Hc Mri Cardiac  Wo,75557,1510.0
9173,61000038.0,Hc Mri Cardiac Stress Wo,75559,3257.0
9174,61000039.0,Hc Mri Cardiac  W Wo,75561,2526.0
9175,61000040.0,Hc Mri Cardiac Stress W Wo,75563,4530.0
9176,61000041.0,Hc Mri Cardiac Flow,75565,280.0
9177,61000042.0,Hc Mri Spectroscopy,76390,5568.0
9178,61000043.0,Hc Mri Guide Ndl Place,77021,2094.0
9179,61000057.0,Hc Mri Mrcp (abdomen W/o Cntrast),74181,1510.0
9180,61000058.0,Hc Unlisted Magnetic Resonance Proced,76498,407.0
9181,61000059.0,Hc Bone Marrow Blood Supply,77084,1510.0
9182,61000060.0,Hc Fetal,74712,1510.0
9183,61000061.0,Hc Research Fhci,70554,1510.0
9184,61000062.0,Hc Mri For Tissue Ablation,77022,957.0
9185,61000063.0,Hc Mri Breast C- Unilateral,77046,1510.0
9186,61000064.0,Hc Mri Breast C-+ W/cad Uni,77048,2011.0
9187,61000065.0,Hc Mri Breast C- Bilateral,77047,1510.0
9188,61000066.0,Hc Mri Breast C-+ W/cad Bi,77049,2051.0
9189,61000067.0,Hc Mr Elastography,76391,1510.0
9190,61000068.0,Hc Mra Pelvis W Or W/o Contrast,72198,2526.0
9191,61000069.0,Hc Mra Lower Ext W Or W/o Cont,73725,2526.0
9192,61000070.0,Hc Mra Abdomen W Or W/o Contrast,74185,2526.0
9193,61100001.0,Hc Mri Brain W Stem Wo Con,70551,1510.0
9194,61100002.0,Hc Mri Brain W Stem W Con,70552,2526.0
9195,61100003.0,Hc Mri Brain W Stem W Wo Con,70553,2526.0
9196,61200001.0,Hc Mri Spine Cerv Wo,72141,1510.0
9197,61200002.0,Hc Mri Spine Cerv W,72142,2526.0
9198,61200003.0,Hc Mri Spine Thor Wo,72146,1510.0
9199,61200004.0,Hc Mri Spine Thor W,72147,2526.0
9200,61200005.0,Hc Mri Spine Lumb Wo,72148,1510.0
9201,61200006.0,Hc Mri Spine Lumb W,72149,2526.0
9202,61200007.0,Hc Mri Spine Cerv W Wo,72156,2526.0
9203,61200008.0,Hc Mri Spine Thor W Wo,72157,2526.0
9204,61200009.0,Hc Mri Spine Lumb W Wo,72158,2526.0
9205,61200010.0,Hc Mra Spine W Wo,C8933,2526.0
9206,61600001.0,Hc Mra Lower Extremity Right W/o Con,C8913,1510.0
9207,61600002.0,Hc Mra Lower Extremity Left W/o Con,C8913,1510.0
9208,61600003.0,Hc Mra Lower Extremity Right W Con,C8912,2526.0
9209,61600004.0,Hc Mra Lower Extremity Left W Con,C8912,2526.0
9210,61800001.0,Hc Mra Abdomen W/o Contrast,C8901,1510.0
9211,61800002.0,Hc Mra Abdomen With Contrast,C8900,2526.0
9212,61800003.0,Hc Mra Chest W/o Contrast,C8910,1510.0
9213,61800004.0,Hc Mra Chest With Contrast,C8909,2526.0
9214,61800005.0,Hc Mra Pelvis Without Contrast,C8919,1510.0
9215,61800006.0,Hc Mra Pelvis With Contrast,C8918,2526.0
9216,61800007.0,Hc Mra Spine Without Contrast,C8932,1510.0
9217,61800008.0,Hc Mra Spine With Contrast,C8931,2526.0
9218,61800009.0,Hc Mra Upper Extremity Right W/o Contrast,C8935,1510.0
9219,61800010.0,Hc Mra Upper Extremity Left W/o Contrast,C8935,1510.0
9220,61800011.0,Hc Mra Upper Extremity Right With Contrast,C8934,2526.0
9221,61800012.0,Hc Mra Upper Extremity Left With Contrast,C8934,2526.0
9222,63600013.0,Hc Lexiscan 0.1 Mg,J2785,285.0
9223,63600014.0,Hc Supp Cont Omnipaque 300 50ml Unit,Q9967,4.0
9224,63600015.0,Hc Contrast Omnipaque 300 10ml Unit,Q9967,22.0
9225,63600016.0,Hc Visipaque 320 50ml,Q9967,6.0
9226,63600017.0,Hc Supp Multihance Per Ml,A9577,28.0
9227,63600018.0,Hc Supp Cont Gadolinium Per Ml,A9579,30.0
9228,63600019.0,Hc Visipaque 270 100ml,Q9966,4.0
9229,63600020.0,Hc Visipaque 270 150ml,Q9966,13.0
9230,63600021.0,Hc Visipaque 320 100ml,Q9967,15.0
9231,63600022.0,Hc Visipaque 320 150ml,Q9967,4.0
9232,63600023.0,Hc Omni 350 100cc,Q9967,3.0
9233,63600024.0,Hc Omni 350 150cc,Q9967,2.0
9234,63600025.0,Hc Supp Cont Visi 320 150cc,Q9967,13.0
9235,63600026.0,Hc Inj Gadoxetate Disodium Per Ml,A9581,183.0
9236,63600029.0,Hc Epifix (18 Mm Disk),Q4186,
9237,63600030.0,Hc Epifix (2x2) Per Sqcm,Q4186,
9238,63600031.0,Hc Epifix (2x3) Per Sqcm,Q4186,
9239,63600032.0,Hc Epifix (2x4) Per Sqcm,Q4186,
9240,63600033.0,Hc Epifix (3x4) Per Sqcm,Q4186,
9241,63600034.0,Hc Epicord (18 Mm Disk),Q4187,
9242,63600035.0,Hc Epicord (2x2) Per Sqcm,Q4187,
9243,63600036.0,Hc Epicord 2x3 (6) Per Sq Cm,Q4187,
9244,63600037.0,Hc Epicord (2x4) Per Sqcm,Q4187,
9245,63600038.0,Hc Epicord (3x4) Per Sqcm,Q4187,
9246,63600039.0,Hc Epifix Mesh (3.5x3.5) Per Sqcm,Q4186,
9247,63600040.0,Hc Epifix Mesh 4x4.5 (11) Per Sq Cm,Q4186,
9248,63600041.0,Hc Epifix (4x4) Per Sqcm,Q4186,
9249,63600042.0,Hc Epicord 5230 (2x3) Per Sqcm,Q4187,
9250,63600043.0,Hc Epicord 5350 (3x5) Per Sqcm,Q4187,
9251,63600046.0,Hc Grafix Pl Prime (3x3) Per Sq Cm,Q4133,
9252,63600047.0,Hc Grafix Core 7.5x15 (112.5) Per Sq Cm,Q4132,
9253,63600048.0,Hc Stravix 2x4 (8) Per Sq Cm,Q4133,
9254,63600049.0,Hc Stravix 3x6 (18) Per Sq Cm,Q4133,
9255,63600050.0,Hc Puraply Am 5x5 (25) Per Sq Cm,Q4196,
9256,63600051.0,Hc Puraply Am 2x4 (8) Per Sq Cm,Q4196,
9257,63600052.0,Hc Puraply Am 2x2 (4) Per Sq Cm,Q4196,
9258,63600053.0,Hc Puraply Am 16mm (2) Per Sq Cm,Q4196,
9259,63600054.0,Hc Stravix 2x2 (4) Per Sq Cm,Q4133,
9260,63600055.0,HC IUD PARAGARD J7300,J7300,
9261,63600056.0,HC RADIESSE VOICE INJ 0.1ML Q2026,Q2026,
9262,63600057.0,HC SARSCOV2 VAC 30MCG/0.3ML IM,91305,0.0
9263,63600058.0,HC SARSCOV2 VAC 50MCG/0.25ML IM,91306,0.0
9264,63600059.0,HC SARSCOV2 VAC 10 MCG TRS-SUCR,91307,0.0
9265,68100001.0,Hc Trauma Alert Level I W/cc,G0390,8750.0
9266,68100002.0,Hc Trauma Alert Level Ii W/cc,G0390,10937.0
9267,68100003.0,Hc Ed Trauma Alert 0 Tier 3 W/cc,G0390,7291.0
9268,71000004.0,Hc Pacu Extend Stay-per Min,,3.0
9269,71000005.0,Hc Recovery Room,,972.0
9270,71000006.0,Hc Or Pacu Level I Init 60 Min,,1229.0
9271,71000007.0,Hc Or Pacu Level I Addl 15 Min,,269.0
9272,72000001.0,Hc Fetal Non-stress Test,59025,1086.0
9273,72000002.0,Hc Amniocentesis Diagnostic,59000,3653.0
9274,72000003.0,Hc Fetal Contract Stress Test,59020,1086.0
9275,72000005.0,Hc Antepartum Manipulation,59412,15462.0
9276,72000009.0,Hc L&d Or Recovery Room Init 60 Min,,1205.0
9277,72000010.0,Hc L&d Or Recovery Room Addl 15 Min,,275.0
9278,72000011.0,Hc Labor Rm Hrly,,251.0
9279,72000012.0,Hc Newborn Resuscitation Per 15 Min,99465,3448.0
9280,72100001.0,Hc Op Lb Rm Ob,,263.0
9281,72100002.0,Hc Minimal Labor Exam Room,,195.0
9282,72200003.0,Hc L&d Or Major Proc Addl 15 Min,,886.0
9283,73000001.0,Hc Ekg Tracing Only,93005,366.0
9284,73000002.0,Hc Rhythm Ecg Tracing Only,93041,366.0
9285,73000004.0,Hc Ecg Routine Ecg W/least 12 Lds W/i&r,93000,155.0
9286,73100001.0,Hc Ekg Mon Up To 48hrs W/scn Trce,93225,697.0
9287,73100002.0,Hc Ekg Mon 48hr W/scan-scn Analys,93226,697.0
9288,73100003.0,Hc Ecg Telem 30days-trace Only,93270,244.0
9289,73100004.0,Hc Ecg Telm 30dys-monitr/analysis,93271,770.0
9290,73100005.0,Hc Ekg Mon Up To 48hr W/report,93224,617.0
9291,73100006.0,Hc Ekg Record/review 30 Days,93268,788.0
9292,73100010.0,Hc Remote 30 Day Ecg Tech Supp,93229,890.0
9293,73100011.0,Hc Ext Ecg Recording 48hrs To 21 Days,0296T,697.0
9294,73100012.0,Hc Ext Ecg Scan W/report 48hrs To 21 Days,0297T,697.0
9295,73100014.0,HC EXT ECG>48HR<7D RECORDING,93242,697.0
9296,73100015.0,HC EXT ECG>7D<15D RECORDING,93246,697.0
9297,73100016.0,HC EXT ECG>48HR<7D SCAN A/R,93243,697.0
9298,73100017.0,HC EXT ECG>7D<15D SCAN A/R,93247,697.0
9299,74000001.0,Hc Polysomnography 4 Or More,95810,5978.0
9300,74000002.0,Hc Polysomnography W/cpap,95811,5978.0
9301,74000003.0,Hc Eeg 41-60 Minutes,95812,1652.0
9302,74000004.0,Hc Eeg 61-119 Min,95813,1652.0
9303,74000005.0,Hc Eeg Awake And Drowsy,95816,1652.0
9304,74000006.0,Hc Eeg Awake And Asleep,95819,1652.0
9305,74000007.0,Hc Eeg Coma Or Sleep Only,95822,1652.0
9306,74000008.0,Hc Eeg Cerebral Death Only,95824,2981.0
9307,74000010.0,Hc Eeg During Surgery,95955,620.0
9308,74000012.0,Hc Polysom <6 Yrs 4/> Paramtrs,95782,5978.0
9309,74000013.0,Hc Polysom <6 Yrs Cpap/bilvl,95783,5978.0
9310,74000016.0,Hc Eeg Monitoring/function Test,95958,5978.0
9311,74000017.0,Hc Rx/physical Eeg Activaj Phys/qhp Atte,95954,2981.0
9312,74000019.0,Hc Slp Stdy Unattended,95800,890.0
9313,74000020.0,Hc Slp Stdy Unattended W/analysis,95801,697.0
9314,74000021.0,Hc Slp Stdy Unattended&resp Effort,95806,890.0
9315,74000022.0,Hc Home Sleep Test/type 2 Porta,G0398,890.0
9316,74000023.0,Hc Home Sleep Test/type 3 Porta,G0399,890.0
9317,74000024.0,Hc Home Sleep Test/type 4 Porta,G0400,890.0
9318,74000027.0,Hc Electrode Stimulation Brain,95961,5978.0
9319,74000028.0,Hc Electrode Stim Brain Add-on,95962,902.0
9320,74000032.0,Hc Sleep Study Attended,95807,2981.0
9321,74000033.0,Hc Polysom Any Age 1-3> Param,95808,5978.0
9322,74000034.0,Hc Eeg Cont Rec W/video By Tech Min 8 Channels,95700,1706.0
9323,74000035.0,Hc Eeg W/o Video By Tech 2-12 Hr Unmonitored,95705,1706.0
9324,74000036.0,Hc Eeg W/o Video By Tech 2-12 Hr Intermittent Mntr,95706,1706.0
9325,74000037.0,Hc Eeg W/o Video By Tech 2-12hr Continuous R-t Mnt,95707,1706.0
9326,74000038.0,Hc Veeg By Tech 2-12 Hours Unmonitored,95711,1706.0
9327,74000039.0,Hc Veeg By Tech 2-12 Hr Intermittent Monitoring,95712,1706.0
9328,74000040.0,Hc Veeg By Tech 2-12 Hr Continuous R-t Monitoring,95713,3274.0
9329,74000041.0,Hc Eeg W/o Vid By Tech Ea Incr 12-26hr Unmonitored,95708,3274.0
9330,74000042.0,Hc Eeg W/o Vid By Tech Ea Incr 12-26 Hr Intmt Mntr,95709,3274.0
9331,74000043.0,Hc Eeg W/o Vid Tech Ea Incr 12-26 Hr Cont R-t Mntr,95710,3274.0
9332,74000044.0,Hc Veeg By Tech Ea Incr 12-26 Hr Unmonitored,95714,3274.0
9333,74000045.0,Hc Veeg By Tech Ea Incr 12-26 Hr Intermittent Mntr,95715,3274.0
9334,74000046.0,Hc Veeg By Tech Ea Incr 12-26 Hr Cont R-t Mntr,95716,6128.0
9335,75000001.0,Hc Flexible Sigmoidoscopy W/bx,45331,4877.0
9336,75000002.0,Hc Proctosigmoidoscopy Dx,45300,4877.0
9337,75000003.0,Hc Acid Perfusion Of Esophagus,91030,2981.0
9338,75000004.0,Hc Esoph Imped Function Test,91037,1652.0
9339,75000005.0,Hc Esoph Imped Funct Test > 1h,91038,2981.0
9340,75000006.0,Hc Anal Pressure Record,91122,1515.0
9341,75000008.0,Hc Flexible Sigmoidoscopy,45330,4877.0
9342,75000009.0,"Hc Sigmoidoscopy,remv Lesn,hot Biopsy Forceps",45333,4877.0
9343,75000010.0,Hc Sigmoidoscopy For Bleeding,45334,6417.0
9344,75000011.0,Hc Sigmoidoscopy W/tumr Remove,45338,6417.0
9345,75000013.0,Hc Sig W/balloon Dilation,45340,6417.0
9346,75000014.0,Hc Gi Tract Capsule Endoscopy,91110,4986.0
9347,75000015.0,Hc Ca Screen;flexi Sigmoidscope,G0104,4877.0
9348,75000016.0,Hc Colorectal Scrn; Hi Risk Ind,G0105,4877.0
9349,75000017.0,Hc Colon Ca Scrn Not Hi Rsk Ind,G0121,4877.0
9350,75000018.0,Hc Esophagus Motility Study,91010,2981.0
9351,75000019.0,Hc Esophgl Motil W/stim/perfus,91013,116.0
9352,75000020.0,Hc Gastroesophageal Reflux Test,91034,2981.0
9353,75000021.0,Hc Esophagoscopy,43200,4986.0
9354,75000022.0,Hc Esophagoscopy W/bx+spec Coll,43202,9714.0
9355,75000023.0,Hc Esophagos W/sclero Therapy,43204,9714.0
9356,75000024.0,Hc Esophagoscopy Transoral Rem Foreign Body(s),43215,9714.0
9357,75000025.0,Hc Esoph W/ball Dilation<30mm,43220,9714.0
9358,75000027.0,Hc Egd Diagnostic,43235,4986.0
9359,75000028.0,Hc Egd W/ Dir Submucosal Inj,43236,4986.0
9360,75000029.0,Hc Egd W/ Bx + Brush,43239,4986.0
9361,75000030.0,Hc Egd W/cath Plcmnt,43241,9714.0
9362,75000031.0,Hc Egd W/sclero,43243,9714.0
9363,75000032.0,Hc Egd Tts Dilation,43245,9714.0
9364,75000033.0,Hc Perc Endo Gastros Peg,43246,9714.0
9365,75000034.0,Hc Egd W/foreign Body Rmovl,43247,4986.0
9366,75000035.0,Hc Egd/savary Dilation,43248,4986.0
9367,75000036.0,Hc Egd W/ Ball Dialtion Esoph,43249,9714.0
9368,75000037.0,Hc Egd W/polypoid Lesions,43251,9714.0
9369,75000038.0,Hc Egd W/heater Probe,43255,9714.0
9370,75000041.0,Hc Ercp Diag W Or W/o Bx,43260,18497.0
9371,75000042.0,Hc Ercp W/biopsy,43261,18497.0
9372,75000043.0,Hc Ercp + Papilotomy,43262,18497.0
9373,75000044.0,Hc Ercp W/stone Removal,43264,18497.0
9374,75000045.0,Hc Ercp Litho Of Stone,43265,29442.0
9375,75000050.0,Hc Dilate Esoph Unguided Snd/boug,43450,4986.0
9376,75000052.0,Hc Esoph Tamponade W/balloon,43460,512.0
9377,75000053.0,Hc Esoph W/banding,43205,9714.0
9378,75000054.0,Hc Esoph W Guide Wire & Dilation,43226,9714.0
9379,75000055.0,Hc Endo Cltn Papilla Spyglass,43273,520.0
9380,75000056.0,Hc Dilate Esophagus Over Gde Wre,43453,9714.0
9381,75000057.0,Hc Sb Endo + Brushing,44360,9714.0
9382,75000058.0,Hc Sb Endo W/ Biopsy,44361,9714.0
9383,75000059.0,Hc Sb Endo W/polyp Removal,44364,9714.0
9384,75000060.0,Hc Sb Endo W/cntrl Bleedng,44366,9714.0
9385,75000061.0,Hc Endo Small Intestn+brshing,44376,9714.0
9386,75000062.0,Hc Endo Small Intestn W/bx,44377,9714.0
9387,75000063.0,Hc Colonoscopy,44388,4877.0
9388,75000064.0,Hc Colonoscopy With Biopsy,44389,6417.0
9389,75000065.0,Hc Colonoscopy For Bleeding,44391,6417.0
9390,75000066.0,Hc Colonoscopy W/snare,44394,6417.0
9391,75000067.0,Hc Egd W/banding,43244,9714.0
9392,75000068.0,Hc Endoscopy Bowel Pouch/biop,44386,4877.0
9393,75000069.0,Hc Small Bowel Endoscopy,44382,4986.0
9394,75000070.0,Hc Liver Biopsy,47000,9008.0
9395,75000071.0,HC COLONOSCOPY FLEX DIAGNOSTIC,45378,4877.0
9396,75000072.0,Hc Colonoscopy Flex Biopsy(s),45380,6417.0
9397,75000073.0,Hc Colonoscpy Flex W/dir Submuc Inject(s),45381,6417.0
9398,75000074.0,Hc Colonoscopy Flex W/control Bleeding,45382,6417.0
9399,75000076.0,Hc Colonoscopy Remv Lesn(s) Snare,45385,6417.0
9400,75000077.0,"Hc Colonoscopy Flex W/dilat, 1+ Strictures",45386,6417.0
9401,75000079.0,Hc Anoscopy W/sclero,46500,4877.0
9402,75000081.0,Hc Ileoscope  Thru Stoma,44380,4986.0
9403,75000149.0,Hc Colonoscopy Thru Stoma Polypectomy Forceps,44392,6417.0
9404,75000150.0,"Hc Sigmoidoscopy,flex,w/dir Submuc Inject",45335,4877.0
9405,75000151.0,Hc Colonoscopy Flex Remv Foreign Body(s),45379,6417.0
9406,75000158.0,Hc Endoscopy Of Bowel Pouch,44385,4877.0
9407,75000160.0,Hc Esophagoscopy Rigid Trnso Dx,43191,9714.0
9408,75000161.0,Hc Esophagoscp Rig Trnso Inject,43192,9714.0
9409,75000162.0,Hc Esophagoscp Rig Trnso Biopsy,43193,9714.0
9410,75000163.0,Hc Esophagoscopy Rig Transoral Removal Foreign Bod,43194,9714.0
9411,75000164.0,Hc Esophagoscopy Rigid Balloon,43195,18497.0
9412,75000165.0,Hc Esophagoscp Guide Wire Dilat,43196,18497.0
9413,75000166.0,Hc Esophagoscopy Flexible Transnasal Diagnostic,43197,4986.0
9414,75000167.0,Hc Esophagosc Flex Trnsn Biopsy,43198,4986.0
9415,75000168.0,Hc Esophagoscop Mucosal Resect,43211,9714.0
9416,75000169.0,Hc Esophagoscop Stent Placement,43212,29442.0
9417,75000170.0,Hc Esophagoscopy Retro Balloon,43213,9714.0
9418,75000171.0,Hc Esophagosc Dilate Balloon 30,43214,9714.0
